algorithm,seed,episode,window_index,window_start_step,window_end_step,arm_id,arm_name,window_cumulative_reward,window_cumulative_profit,window_mean_fish_stock,window_min_fish_stock,window_collapse_flag,window_time_to_collapse,end_ships,end_fish_population
pac_successive_elimination,1,2,17,170,179,4,high_taxation,3.752401413587962,0.18948563032402635,450.2654313549166,435.3125223062383,0,,0.00010381009198905614,465.499949707769
epsilon_greedy,1,2,18,180,189,10,moderate_marine_reserve,3.828826005619253,0.009503485331368836,459.4579802560706,444.2089116724626,0,,8.566199947815409e-06,474.9932145475177
ucb1,1,2,18,180,189,3,moderate_taxation,2.715660722572345,0.0036756177289956906,325.8788456345539,314.867105007043,0,,3.4033805492664587e-06,337.10548940995125
softmax,1,2,18,180,189,10,moderate_marine_reserve,2.983977195982365,0.0009779992410970167,358.0771461579749,346.02911146087695,0,,2.2745059362719127e-06,370.3581351543499
pac_successive_elimination,1,2,18,180,189,4,high_taxation,4.041761147794113,0.18570552600225654,484.98905307217336,468.9727291908836,0,,9.74742673895581e-05,501.2662068345683
epsilon_greedy,1,2,19,190,199,3,moderate_taxation,4.123586884259064,0.017066756773850514,494.82837810027473,478.534206033257,0,,9.77741689305448e-06,511.36641650148954
ucb1,1,2,19,190,199,3,moderate_taxation,2.929205625796898,0.003274117307143252,351.5042822015509,339.66704339117837,0,,2.5905804729026895e-06,363.5708190926265
softmax,1,2,19,190,199,3,moderate_taxation,3.2175187169873354,0.00297428342237757,386.1018891244695,373.1595589201063,0,,2.0205148499995594e-06,399.29240377622017
pac_successive_elimination,1,2,19,190,199,4,high_taxation,4.3494201026645145,0.1890531539913354,521.9077259412628,504.9585094209017,0,,9.585629503569829e-05,539.0998124021629
epsilon_greedy,1,2,20,200,209,10,moderate_marine_reserve,4.436031117920205,0.015656101850757918,532.3218554182025,515.1157567322316,0,,1.1527243384479103e-05,549.770849401155
ucb1,1,2,20,200,209,3,moderate_taxation,3.1586793270109594,0.0031958496858178814,379.04113573935285,366.3234674363648,0,,2.230304022992882e-06,392.0031853958047
softmax,1,2,20,200,209,3,moderate_taxation,3.4682981476178982,0.0031686433440555467,416.1953974769464,402.3006601086172,0,,1.983897589469013e-06,430.3542372586418
pac_successive_elimination,1,2,20,200,209,4,high_taxation,4.673976876205796,0.19712167434870126,560.8535705437737,542.9944687361727,0,,9.767276949072073e-05,578.954490502314
epsilon_greedy,1,2,21,210,219,10,moderate_marine_reserve,4.765337041172532,0.021140997730822154,571.8379080209761,553.7225642570278,0,,1.488284574024391e-05,590.194546804608
ucb1,1,2,21,210,219,3,moderate_taxation,3.405129100909402,0.0033866017930244408,408.61508571691303,394.95949716639535,0,,2.150237967224048e-06,422.53081141577957
softmax,1,2,21,210,219,1,baseline_laissez_faire,3.7374229991686185,0.003887066903293461,448.4902934522057,433.582590591019,0,,2.6862041745954022e-06,463.67863715566136
pac_successive_elimination,1,2,21,210,219,4,high_taxation,5.015317602953842,0.2127759514311541,601.8125792402893,583.0506200097404,0,,0.00010312409845553603,620.8130338312354
epsilon_greedy,1,2,22,220,229,10,moderate_marine_reserve,5.111386176619344,0.030338295388013862,613.3627005988747,594.347297658367,0,,2.073760474875103e-05,632.6154421202498
ucb1,1,2,22,220,229,3,moderate_taxation,3.669648701198669,0.003642764436884924,440.35740701210784,425.70391587937206,0,,2.212654699127533e-06,455.2874368139882
softmax,1,2,22,220,229,3,moderate_taxation,4.025941520793715,0.005178196883744205,483.11236111161986,467.1408686862076,0,,3.000908820646661e-06,499.34916474077727
pac_successive_elimination,1,2,22,220,229,4,high_taxation,5.373207991416188,0.2334412126354809,644.7569460244263,625.1078659509828,0,,0.00011151342767192291,664.6387681377614
epsilon_greedy,1,2,23,230,239,10,moderate_marine_reserve,5.473905993432981,0.04698130326882038,656.8630814555654,636.9659281052703,0,,3.1262599374389876e-05,676.9910533286192
ucb1,1,2,23,230,239,3,moderate_taxation,3.9533626069348387,0.00415721433572215,474.4030139664604,458.6910013228507,0,,2.4309653257334314e-06,490.3988893872481
softmax,1,2,23,230,239,10,moderate_marine_reserve,4.332874130468749,0.004474531180073557,519.9443587125082,503.0330262290082,0,,3.3791674264104734e-06,537.098678087849
pac_successive_elimination,1,2,23,230,239,4,high_taxation,5.747249049718436,0.26120974261808566,689.6385407970981,669.1275037875513,0,,0.00012327177228837238,710.373936975872
epsilon_greedy,1,2,24,240,249,10,moderate_marine_reserve,5.852448117836069,0.0766167519132601,702.2845801300986,681.5338386820574,0,,4.9997403374763715e-05,723.2568888474175
ucb1,1,2,24,240,249,3,moderate_taxation,4.256014556388968,0.005028769888597861,510.7211433142895,494.0331843180349,0,,2.8427042083494743e-06,527.6519780906383
softmax,1,2,24,240,249,3,moderate_taxation,4.656731405641087,0.007573901236078696,558.8068598087821,540.9849835890584,0,,4.172531303794352e-06,576.8708609796172
pac_successive_elimination,1,2,24,240,249,4,high_taxation,6.13456513355438,0.29691173503881807,736.112186618321,715.0495901707092,0,,0.00013872676935756432,757.0109275565047
epsilon_greedy,1,2,25,250,259,10,moderate_marine_reserve,6.240683267493366,0.13040327429252713,748.8663437062888,727.9616856205644,0,,8.395543031106879e-05,769.5612278305155
ucb1,1,2,25,250,259,3,moderate_taxation,4.575735151046933,0.006273715764641419,549.0874652797402,531.4886329121073,0,,3.472802367544844e-06,566.9288381228404
softmax,1,2,25,250,259,3,moderate_taxation,4.997385488056672,0.009951697811736625,599.6850643630634,580.9588957391024,0,,5.379773335695016e-06,618.6502357240636
pac_successive_elimination,1,2,25,250,259,4,high_taxation,6.51603623792105,0.34190321009117897,781.883320165315,761.5924467777983,0,,0.00015849840108256974,801.9234928196129
epsilon_greedy,1,2,26,260,269,10,moderate_marine_reserve,6.617975417979845,0.23224913007258446,794.1291802619728,774.091388531805,0,,0.00014770728136458898,813.9008518311729
ucb1,1,2,26,260,269,3,moderate_taxation,4.912283421669424,0.008165861858296772,589.4730306969079,570.9675694167,0,,4.434019250777939e-06,608.2184850198425
softmax,1,2,26,260,269,3,moderate_taxation,5.354620261227808,0.013382058697264823,642.5528255002934,622.9373945636602,0,,7.143350920181208e-06,662.4016878928009
pac_successive_elimination,1,2,26,260,269,4,high_taxation,6.880223363188097,0.3992223649915554,825.5788968987727,806.2963031700478,0,,0.0001837212251675211,844.5635097053799
epsilon_greedy,1,2,27,270,279,10,moderate_marine_reserve,6.976958496565915,0.4245376054151633,837.1840750752599,818.2094532515085,0,,0.0002678147539117339,855.8473151378321
ucb1,1,2,27,270,279,3,moderate_taxation,5.265481294132624,0.01093212156839313,631.8564434413267,612.4571664476846,0,,5.850168774674329e-06,651.4907607940717
softmax,1,2,27,270,279,10,moderate_marine_reserve,5.7280471421813015,0.017148752437119722,687.3635992114637,666.8833360864357,0,,1.1243547619572499e-05,708.0690809191624
pac_successive_elimination,1,2,27,270,279,4,high_taxation,7.223823280342573,0.47226995930750487,866.8021212459919,848.6882312920775,0,,0.00021587749274393418,884.58313607787
epsilon_greedy,1,2,28,280,289,10,moderate_marine_reserve,7.314574897643741,0.7918839479150462,877.6539616434991,859.8966403119948,0,,0.0004968885451701852,895.0658752969491
ucb1,1,2,28,280,289,3,moderate_taxation,5.634984011950607,0.014960787763331132,676.1962861395415,655.9252620073732,0,,7.925013430347506e-06,696.6948279764923
softmax,1,2,28,280,289,3,moderate_taxation,6.115196436346746,0.029912366921918444,733.8199828775789,712.7383451207545,0,,1.5671121523376377e-05,754.7633281434165
pac_successive_elimination,1,2,28,280,289,4,high_taxation,7.5444179580572905,0.5654913361761755,905.2622960065338,888.4306921233771,0,,0.0002569042771011551,921.7386235143539
epsilon_greedy,1,2,29,290,299,10,moderate_marine_reserve,7.6286250910151665,1.5081387500383137,915.2540342718153,898.8275431866489,0,,0.0009417963510626787,931.3108620212616
ucb1,1,2,29,290,299,3,moderate_taxation,6.019717644076318,0.020951131040260078,722.3636031534332,701.318877864632,0,,1.0994932503550382e-05,743.4260459281252
softmax,1,2,29,290,299,10,moderate_marine_reserve,6.497588991814039,0.04257218630647031,779.705570355328,759.3568290846141,0,,2.7178449674828355e-05,799.806312017472
pac_successive_elimination,1,2,29,290,299,4,high_taxation,7.8404520674952085,0.6846974314533816,940.7720844076507,925.2903322322042,0,,0.0003093335518708259,955.887903564105
epsilon_greedy,1,3,0,0,9,11,strong_marine_reserve,9.792141478367618,2535.374790314274,870.8120025664012,750.1462119556977,0,,1.6231724943666623,750.1462119556977
ucb1,1,3,0,0,9,3,moderate_taxation,10.118290610614807,2917.3699619718477,864.1104778371554,739.8811269985001,0,,1.4853708961653926,739.8811269985001
softmax,1,3,0,0,9,10,moderate_marine_reserve,10.141336477120525,2989.221945950384,858.253743740417,717.9373143653968,0,,1.8586333167843792,717.9373143653968
pac_successive_elimination,1,3,0,0,9,4,high_taxation,9.919364828836628,2630.4171257777757,874.6737243670624,769.2682333080999,0,,1.1885390363166835,769.2682333080999
epsilon_greedy,1,3,1,10,19,10,moderate_marine_reserve,7.697129610902461,3068.6677143947804,555.4154275809217,394.6926235380523,0,,2.0497772287584617,394.6926235380523
ucb1,1,3,1,10,19,3,moderate_taxation,8.091235544999945,3463.7698951987013,555.2958779761493,396.1874607197347,0,,1.852135913276932,396.1874607197347
softmax,1,3,1,10,19,10,moderate_marine_reserve,7.127733328480125,2921.3977284834473,504.76027199960123,343.6903195122631,0,,2.0289373677395695,343.6903195122631
pac_successive_elimination,1,3,1,10,19,4,high_taxation,8.016056187162523,2735.0675641583553,633.7186347605001,520.5969804335092,0,,1.2892753952149958,520.5969804335092
epsilon_greedy,1,3,2,20,29,10,moderate_marine_reserve,2.296949430129313,-71.85775642831291,284.25686238691515,230.02298539325852,0,,0.936577371173824,230.02298539325852
ucb1,1,3,2,20,29,3,moderate_taxation,2.9053361526327284,765.8368160274092,256.7399203926382,185.10785301335062,0,,1.0161203923383744,185.10785301335062
softmax,1,3,2,20,29,10,moderate_marine_reserve,1.6215622956321631,-485.9233648339205,252.89827925593005,209.08185438340635,0,,0.8638564511867963,209.08185438340635
pac_successive_elimination,1,3,2,20,29,4,high_taxation,5.142199588350904,1858.947858809066,393.9902075450205,305.5567624125514,0,,1.042468553486391,305.5567624125514
epsilon_greedy,1,3,3,30,39,10,moderate_marine_reserve,1.1442687675022198,-565.2154473674924,205.13810578436548,192.7566822805225,0,,0.3923359020894463,192.7566822805225
ucb1,1,3,3,30,39,3,moderate_taxation,0.6945658190452897,-587.7337612317224,153.87594963324145,138.1876946879523,0,,0.425656782909363,138.1876946879523
softmax,1,3,3,30,39,3,moderate_taxation,1.161606204447511,-335.0510586809288,179.5988715754128,164.74949950644228,0,,0.361872825976336,164.74949950644228
pac_successive_elimination,1,3,3,30,39,4,high_taxation,2.2708133466232523,205.67214235832427,247.81694451179135,217.37186359829838,0,,0.4859695748899937,217.37186359829838
epsilon_greedy,1,3,4,40,49,10,moderate_marine_reserve,1.2839288828388271,-286.1756105717506,188.4125392092693,187.25761522138836,0,,0.164351034741978,187.45649144306532
ucb1,1,3,4,40,49,3,moderate_taxation,0.7542938581752301,-339.44227085083014,131.24833548312722,128.2992818432063,0,,0.1783092812651803,128.2992818432063
softmax,1,3,4,40,49,10,moderate_marine_reserve,1.0307769822750794,-318.8450578974866,161.95464482070793,161.2812789442872,0,,0.15158993372127189,161.6958923350549
pac_successive_elimination,1,3,4,40,49,4,high_taxation,1.5766261051513193,-116.76127268202112,203.20648534000082,196.68638115261598,0,,0.20357454431504118,196.68638115261598
epsilon_greedy,1,3,5,50,59,10,moderate_marine_reserve,1.4660664942159645,-119.9783522861229,190.3253815802505,187.72199978246167,0,,0.06884728743127039,193.77599011789147
ucb1,1,3,5,50,59,3,moderate_taxation,0.9244151080734687,-148.3157918370445,128.7277079892616,128.0561653727147,0,,0.07469445116789143,130.13047489823884
softmax,1,3,5,50,59,10,moderate_marine_reserve,1.238689467299662,-132.69075217523513,164.56562633698766,162.0141477658737,0,,0.06350161260000854,167.7937191944925
pac_successive_elimination,1,3,5,50,59,4,high_taxation,1.5677566308093622,-65.81708149942209,196.02884547705412,195.42318102032664,0,,0.08527816808790509,197.35778671562124
epsilon_greedy,1,3,6,60,69,10,moderate_marine_reserve,1.6188107371198885,-46.90273770011371,199.8856169784003,194.7590277559378,0,,0.028840396375267228,205.4554893504589
ucb1,1,3,6,60,69,3,moderate_taxation,1.053289292352996,-59.88260528028704,133.58062771599396,130.64343325662372,0,,0.03128979599763559,136.90672913185583
softmax,1,3,6,60,69,10,moderate_marine_reserve,1.3911344900468297,-52.732634318296476,173.26405492381508,168.68464525483577,0,,0.026601072405084834,178.20503510156485
pac_successive_elimination,1,3,6,60,69,4,high_taxation,1.6587213250846133,-24.67915656505823,202.0080577979606,198.0062227450955,0,,0.03572335616369926,206.67399071262756
epsilon_greedy,1,3,7,70,79,10,moderate_marine_reserve,1.760319917001566,-17.540470188610136,213.34324646282113,206.81201059117697,0,,0.012081354169732161,220.15763731405153
ucb1,1,3,7,70,79,3,moderate_taxation,1.1591487767533237,-23.232635256344082,141.8857694411601,137.7479834498531,0,,0.013107417194525321,146.2523882670289
softmax,1,3,7,70,79,3,moderate_taxation,1.5291331501742291,-11.24999582350367,184.84597751972794,179.3364586743448,0,,0.011143292652389596,190.62943223565134
pac_successive_elimination,1,3,7,70,79,4,high_taxation,1.7753078932624247,-7.285706627595067,213.9112319868024,207.88361442430215,0,,0.014964652785259661,220.3148506356031
epsilon_greedy,1,3,8,80,89,10,moderate_marine_reserve,1.9040653111504342,-6.287381263955995,229.24232308972682,221.75178185279685,0,,0.005060926232611542,236.9529736893662
ucb1,1,3,8,80,89,3,moderate_taxation,1.2594111570579225,-8.74404053555717,152.17862371121754,147.28596994423168,0,,0.0054907480229120205,157.23620265188882
softmax,1,3,8,80,89,3,moderate_taxation,1.6498468322447026,-3.602068165702522,198.41386804924863,191.9909486965184,0,,0.004667968615921819,205.04038324157844
pac_successive_elimination,1,3,8,80,89,4,high_taxation,1.907742558249175,-1.3617897196225237,229.09252175625568,221.84072939326833,0,,0.0062687512325882745,236.60503615716573
epsilon_greedy,1,3,9,90,99,10,moderate_marine_reserve,2.0562699579557893,-2.134441860760333,247.00852797798592,238.73126912983338,0,,0.0021200416751381004,255.48145131338686
ucb1,1,3,9,90,99,3,moderate_taxation,1.3624793302915155,-3.188076229297457,163.88008878249758,158.40791939277182,0,,0.002300095694192487,169.4937602842755
softmax,1,3,9,90,99,10,moderate_marine_reserve,1.7786270592716442,-2.8339986105651414,213.77532694586517,206.58528465816346,0,,0.0019554302017329127,221.13648051239755
pac_successive_elimination,1,3,9,90,99,4,high_taxation,2.0544502885825997,0.25373994447348436,246.50358583657513,238.34941388412904,0,,0.0027145929954563446,254.86987137034325
epsilon_greedy,1,3,10,100,109,10,moderate_marine_reserve,2.219556610658901,-0.6646665247949185,266.42655326204357,257.4234504119122,0,,0.0008880937001927153,275.6220691819992
ucb1,1,3,10,100,109,3,moderate_taxation,1.4720186521783978,-1.1155283662261255,176.7761016653549,170.78370959573016,0,,0.0009635190288038445,182.90468030254695
softmax,1,3,10,100,109,3,moderate_taxation,1.921726752662478,-0.15801104633775537,230.6261716450579,222.81835982652794,0,,0.0008191373139928711,238.60812230735667
pac_successive_elimination,1,3,10,100,109,4,high_taxation,2.2148261741662387,0.5275671545474201,265.71583284140297,256.7919976035136,0,,0.0012909343743414737,274.83783924372165
epsilon_greedy,1,3,11,110,119,10,moderate_marine_reserve,2.3952905396795976,-0.1728478754183807,287.45560650660195,277.7245675479435,0,,0.0003720259038165425,297.3848509983745
ucb1,1,3,11,110,119,3,moderate_taxation,1.5897516825524711,-0.36685210753840325,190.81422415920113,184.30826646343027,0,,0.00040362186721671755,197.45954458596654
softmax,1,3,11,110,119,10,moderate_marine_reserve,2.073909686136786,-0.3370089039966599,248.90960340489391,240.4379550455357,0,,0.0003431398055429563,257.5551568554067
pac_successive_elimination,1,3,11,110,119,4,high_taxation,2.388758205485072,0.4840233778905796,286.59290185286176,276.9253775931026,0,,0.0006796465213188615,296.46081144311785
epsilon_greedy,1,3,12,120,129,10,moderate_marine_reserve,2.5844764799098465,-0.024473669360575788,310.1401144295049,299.6525974352131,0,,0.0001559213277304402,320.83602871337484
ucb1,1,3,12,120,129,3,moderate_taxation,1.7167031257447793,-0.10786359397707468,206.01731872065076,198.97934079045763,0,,0.0001690787694123219,213.20207685267314
softmax,1,3,12,120,129,3,moderate_taxation,2.238910630428893,0.07598492975316044,268.66015745989677,259.5289668748959,0,,0.00017096198241508856,277.9750036777125
pac_successive_elimination,1,3,12,120,129,4,high_taxation,2.5766027944243874,0.38992962525167774,309.14554377589633,298.71544975632895,0,,0.0003958865415303508,319.78499425996654
epsilon_greedy,1,3,13,130,139,10,moderate_marine_reserve,2.7880382831458586,0.011759870904910902,334.56318279299444,323.2774804085762,0,,7.120446054358935e-05,346.0697370081501
ucb1,1,3,13,130,139,3,moderate_taxation,1.853689280734545,-0.02416867507375038,222.4456139291542,214.84423222676622,0,,7.082775386556424e-05,230.20355968983873
softmax,1,3,13,130,139,3,moderate_taxation,2.4162126441366025,0.07081186556243413,289.9370198725248,280.1019040701859,0,,9.670442047584693e-05,299.9671924801908
pac_successive_elimination,1,3,13,130,139,4,high_taxation,2.7790126145317657,0.3036205629716134,333.4450792762553,322.2141301883058,0,,0.0002526494488507719,344.8972504633629
epsilon_greedy,1,3,14,140,149,10,moderate_marine_reserve,3.0069181502511695,0.017374475812403416,360.82809309304275,348.6952632290551,0,,3.7927087278000065e-05,373.19578959210315
ucb1,1,3,14,140,149,1,baseline_laissez_faire,2.0014950542472305,-0.0006082905911888765,240.1794795045386,231.97621248847412,0,,3.0235546252214412e-05,248.5491416691192
softmax,1,3,14,140,149,10,moderate_marine_reserve,2.6070211268891232,-0.004878648741132226,312.8431206645438,302.257063600307,0,,4.0626695134997694e-05,323.63726100864415
pac_successive_elimination,1,3,14,140,149,4,high_taxation,2.9968297405030966,0.249887353205519,359.58958237798686,347.5107681831219,0,,0.0001776261684685813,371.90316894061056
epsilon_greedy,1,3,15,150,159,10,moderate_marine_reserve,3.2421097987638006,0.017021430136421056,389.0511332800397,376.01705678722846,0,,2.377343665860874e-05,402.33515088402356
ucb1,1,3,15,150,159,3,moderate_taxation,2.1608277332865273,0.004305293312765853,259.2988113591857,250.46036145668384,0,,1.4238438191622125e-05,268.3132555895786
softmax,1,3,15,150,159,10,moderate_marine_reserve,2.812382305930643,0.0037862538393190707,337.4854223612165,326.1005539535531,0,,1.8875488839284472e-05,349.092012090217
pac_successive_elimination,1,3,15,150,159,4,high_taxation,3.2309840791247906,0.22156650614093598,387.691501514238,374.7123507208847,0,,0.00013843267801560375,400.92011003796404
epsilon_greedy,1,3,16,160,169,7,weak_capacity_control,3.494681924017225,0.04214276910839146,419.35677374977394,405.36461574948265,0,,2.9972630725790708e-05,433.61446694729636
ucb1,1,3,16,160,169,10,moderate_marine_reserve,2.3323839457140396,-0.003384422509120812,279.8864796163858,270.37120525473637,0,,5.964537115874981e-06,289.58997739382085
softmax,1,3,16,160,169,3,moderate_taxation,3.0331508656661725,0.020418756084634688,363.97565362921046,351.7400106697825,0,,1.5194545331202423e-05,376.44750141169726
pac_successive_elimination,1,3,16,160,169,4,high_taxation,3.482480649438262,0.20389437809941655,417.8732106072195,403.93719184566805,0,,0.00011682081834882003,432.07442856342607
epsilon_greedy,1,3,17,170,179,10,moderate_marine_reserve,3.7656669961259657,0.0271519399260554,451.87678130232473,436.8653371670118,0,,2.521281030771839e-05,467.1706183182426
ucb1,1,3,17,170,179,3,moderate_taxation,2.5170316418263616,0.003149260766208549,302.0434191078715,291.8047696731658,0,,3.611169351226494e-06,312.4832640820555
softmax,1,3,17,170,179,10,moderate_marine_reserve,3.2703003397162833,0.007214291304724143,392.43517505099743,379.29241479872593,0,,9.706865093405604e-06,405.829577938659
pac_successive_elimination,1,3,17,170,179,4,high_taxation,3.752401413587962,0.18948563032402635,450.2654313549166,435.3125223062383,0,,0.00010381009198905614,465.499949707769
epsilon_greedy,1,3,18,180,189,10,moderate_marine_reserve,4.0561148518100705,0.02995832480014274,486.7301872182324,470.6568271634812,0,,2.464898789868776e-05,503.0605783569949
ucb1,1,3,18,180,189,3,moderate_taxation,2.7156486497796535,0.002643523624305061,325.8775207507234,314.86573231058185,0,,2.4477531067352335e-06,337.10420563068703
softmax,1,3,18,180,189,3,moderate_taxation,3.524950406802548,0.015565900159983317,422.99218090828657,408.8841658811846,0,,9.658963030523489e-06,437.3678098967842
pac_successive_elimination,1,3,18,180,189,4,high_taxation,4.041761147794113,0.18570552600225654,484.98905307217336,468.9727291908836,0,,9.74742673895581e-05,501.2662068345683
epsilon_greedy,1,3,19,190,199,10,moderate_marine_reserve,4.364750131865064,0.037630213984230734,523.7655001981295,506.7644025663451,0,,2.8182379997376815e-05,541.009459708394
ucb1,1,3,19,190,199,3,moderate_taxation,2.9291943036630617,0.0023547561578982686,351.50303386882854,339.6657670268189,0,,1.863166712419818e-06,363.56959562538793
softmax,1,3,19,190,199,1,baseline_laissez_faire,3.798183211202913,0.01939248846015701,455.7796582457343,440.645420973811,0,,1.331280321324408e-05,471.1981012469583
pac_successive_elimination,1,3,19,190,199,4,high_taxation,4.3494201026645145,0.1890531539913354,521.9077259412628,504.9585094209017,0,,9.585629503569829e-05,539.0998124021629
epsilon_greedy,1,3,20,200,209,3,moderate_taxation,4.690280982195532,0.06357006530669827,562.826089455627,544.9155695338104,0,,3.495311505824047e-05,580.9783125365584
ucb1,1,3,20,200,209,3,moderate_taxation,3.1586684359831785,0.0022984577760363804,379.0399365030483,366.3222487236574,0,,1.6040442934302898e-06,392.00200475209823
softmax,1,3,20,200,209,3,moderate_taxation,4.090876882096986,0.02624409355291231,490.90207656041196,474.7125604214389,0,,1.5091458701461072e-05,507.3404928159591
pac_successive_elimination,1,3,20,200,209,4,high_taxation,4.673976876205796,0.19712167434870126,560.8535705437737,542.9944687361727,0,,9.767276949072073e-05,578.954490502314
epsilon_greedy,1,3,21,210,219,10,moderate_marine_reserve,5.032560805084168,0.06958293110354248,603.8989466583678,585.0858728948542,0,,4.786672746449585e-05,622.9502175570143
ucb1,1,3,21,210,219,3,moderate_taxation,3.4051184990405017,0.0024356447706212507,408.6139276074877,394.9583205359506,0,,1.5464555719289703e-06,422.529672260531
softmax,1,3,21,210,219,10,moderate_marine_reserve,4.401482653110595,0.023633236235700295,528.175082384923,511.0678712690543,0,,1.753973257691211e-05,545.5251948341627
pac_successive_elimination,1,3,21,210,219,4,high_taxation,5.015317602953842,0.2127759514311541,601.8125792402893,583.0506200097404,0,,0.00010312409845553603,620.8130338312354
epsilon_greedy,1,3,22,220,229,10,moderate_marine_reserve,5.391396407173329,0.10595083650521386,646.9548547604189,627.2562278829388,0,,7.09116303475595e-05,666.8855683149415
ucb1,1,3,22,220,229,3,moderate_taxation,3.669638399877502,0.0026198744278711997,440.3562936003689,425.7027811255133,0,,1.5913423560006838e-06,455.2863461359987
softmax,1,3,22,220,229,3,moderate_taxation,4.728969152606342,0.03985505434355262,567.4715157062398,549.4549149565458,0,,2.1864871849449636e-05,585.7296415503589
pac_successive_elimination,1,3,22,220,229,4,high_taxation,5.373207991416188,0.2334412126354809,644.7569460244263,625.1078659509828,0,,0.00011151342767192291,664.6387681377614
epsilon_greedy,1,3,23,230,239,10,moderate_marine_reserve,5.766357682165087,0.17138103205413444,691.942356135964,671.3849311921616,0,,0.00011218706868320191,712.7229302812036
ucb1,1,3,23,230,239,3,moderate_taxation,3.953352636116604,0.0029898610619370895,474.40195755066503,458.68991621170176,0,,1.7483478783359905e-06,490.3978663314482
softmax,1,3,23,230,239,10,moderate_marine_reserve,5.073199780094236,0.04406368454196457,608.7786859691633,589.8606356902236,0,,3.0211775199253563e-05,627.9345339889848
pac_successive_elimination,1,3,23,230,239,4,high_taxation,5.747249049718436,0.26120974261808566,689.6385407970981,669.1275037875513,0,,0.00012327177228837238,710.373936975872
epsilon_greedy,1,3,24,240,249,7,weak_capacity_control,6.154103305978565,0.3526712235542936,738.4500761706012,717.4080392171197,0,,0.0002189119776026079,759.3085231710602
ucb1,1,3,24,240,249,3,moderate_taxation,4.256005091214349,0.003616678898742152,510.7201769442541,494.0321705231114,0,,2.0444673566550197e-06,527.6510636592717
softmax,1,3,24,240,249,10,moderate_marine_reserve,5.433946665056405,0.06769522358342384,652.0654763799386,632.2636457518635,0,,4.517139374143826e-05,672.0988039040177
pac_successive_elimination,1,3,24,240,249,4,high_taxation,6.13456513355438,0.29691173503881807,736.112186618321,715.0495901707092,0,,0.00013872676935756432,757.0109275565047
epsilon_greedy,1,3,25,250,259,10,moderate_marine_reserve,6.534865516869722,0.5981478244224326,784.112084285436,763.8790247740325,0,,0.0003814151568331414,804.0880014384031
ucb1,1,3,25,250,259,3,moderate_taxation,4.575726434601581,0.0045120379981445835,549.08663070763,531.4877315248649,0,,2.497630383905545e-06,566.9280768470576
softmax,1,3,25,250,259,10,moderate_marine_reserve,5.810768392541694,0.10996032287003232,697.2790118662588,676.6207795196816,0,,7.186427444224358e-05,718.1596797024729
pac_successive_elimination,1,3,25,250,259,4,high_taxation,6.51603623792105,0.34190321009117897,781.883320165315,761.5924467777983,0,,0.00015849840108256974,801.9234928196129
epsilon_greedy,1,3,26,260,269,10,moderate_marine_reserve,6.8981025671118275,1.0889251859678626,827.6416370311032,808.4443999593831,0,,0.0006878199736940281,846.5315984585806
ucb1,1,3,26,260,269,3,moderate_taxation,4.912275730044898,0.005872860434315302,589.4723828621355,570.9668266052931,0,,3.188932792756929e-06,608.2179416937549
softmax,1,3,26,260,269,10,moderate_marine_reserve,6.19892819048184,0.18618985489559878,743.8490400752332,722.8669630392505,0,,0.00012004125209663159,764.6276276855057
pac_successive_elimination,1,3,26,260,269,4,high_taxation,6.880223363188097,0.3992223649915554,825.5788968987727,806.2963031700478,0,,0.0001837212251675211,844.5635097053799
epsilon_greedy,1,3,27,270,279,10,moderate_marine_reserve,7.2405093651596575,2.021003884628958,868.6186033530034,850.6321056969797,0,,0.0012696177128462016,886.2568558896475
ucb1,1,3,27,270,279,3,moderate_taxation,5.265475047286615,0.007862344877512261,631.8560621930085,612.4566495216994,0,,4.207422067459448e-06,651.4905286270341
softmax,1,3,27,270,279,3,moderate_taxation,6.577957496777904,0.32907227342980594,789.3154109405368,769.1780704053018,0,,0.00017104808645458644,809.1924645470946
pac_successive_elimination,1,3,27,270,279,4,high_taxation,7.223823280342573,0.47226995930750487,866.8021212459919,848.6882312920775,0,,0.00021587749274393418,884.58313607787
epsilon_greedy,1,3,28,280,289,10,moderate_marine_reserve,7.559654157140685,3.830801377044172,906.6988026916368,890.0672733102974,0,,0.00239479516264472,922.9470081182494
ucb1,1,3,28,280,289,3,moderate_taxation,5.634979801417713,0.010759748589040245,676.1962850002949,655.9250674464477,0,,5.699643338176785e-06,696.6950395859741
softmax,1,3,28,280,289,1,baseline_laissez_faire,6.939054781413065,0.5689884556907085,832.6182951548849,813.52621126736,0,,0.0003498588614643049,851.4014281775561
pac_successive_elimination,1,3,28,280,289,4,high_taxation,7.5444179580572905,0.5654913361761755,905.2622960065338,888.4306921233771,0,,0.0002569042771011551,921.7386235143539
epsilon_greedy,1,3,29,290,299,10,moderate_marine_reserve,7.853921877850569,7.392338765775481,941.5835446901752,926.4379690396087,0,,0.00460150333925946,956.3093242030317
ucb1,1,3,29,290,299,3,moderate_taxation,6.019716243661317,0.015067987633575863,722.364141080842,701.3191432454665,0,,7.907520467858684e-06,743.4268742985878
softmax,1,3,29,290,299,3,moderate_taxation,7.279031425677893,1.0030713146611407,873.3634025235879,855.4778974998252,0,,0.0005154628948070174,890.9080151243389
